age,Position,short_passing,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Points-16/17,Start-16/17,Sub-16/17,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Points-15/16,Start-15/16,Sub-16/17.1,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,league_English Championship,league_English Premier League,league_French Ligue 1,league_French Ligue 2,league_German 2. Bundesliga,league_German Bundesliga,league_Italian Serie A,league_Italian Serie B,league_Spanish Primera Division,league_Spanish Segunda Division,league_Turkish Super Lig
23,Defender,68,60,68,60,60,56,60,9,7,0,3,13,0,0,0,4,0,0,0,0,10,0,20,3,32,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0
26,Defender,72,67,69,75,40,57,74,10,12,5,5,4,0,0,1,1,0,1,0,0,12,0,72,34,0,0,1,8,4,0,0,0,0,53,0,0,0,0,0,0,1,0,0,0,0,0
34,Midfielder,58,54,47,71,13,21,67,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,Defender,47,45,47,70,22,17,74,10,10,16,20,3,0,0,1,6,0,2,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,Midfielder,69,69,66,56,50,60,55,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,Midfielder,82,82,79,70,62,80,58,9,11,4,3,34,0,0,0,3,0,1,0,0,0,0,50,20,11,2,2,0,10,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Midfielder,68,64,70,72,66,58,48,6,7,8,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,Goalkeeper,16,19,14,14,7,33,5,63,65,7,1,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Midfielder,63,48,76,20,64,47,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,Defender,58,53,58,58,46,42,62,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,Goalkeeper,31,22,24,18,15,25,13,60,70,3,0,19,0,0,0,0,0,0,0,0,0,0,2,1,35,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
27,Midfielder,74,74,72,74,56,69,71,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,47,19,9,1,3,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,Defender,40,40,45,65,17,25,70,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
21,Midfielder,78,76,77,70,65,75,64,7,10,32,12,21,1,2,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Forward,68,65,69,25,63,68,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,59,21,13,2,2,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,Midfielder,78,76,75,73,70,73,69,10,6,70,29,6,4,1,0,13,0,12,0,0,0,0,60,22,9,3,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,Midfielder,76,74,78,64,68,74,54,14,7,18,5,23,0,0,0,0,0,4,0,0,0,0,43,17,10,0,2,0,3,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Defender,58,58,54,76,32,28,77,5,5,42,29,5,1,0,3,8,0,0,0,0,53,0,79,28,4,3,0,7,5,0,3,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0
29,Midfielder,71,65,78,23,70,63,19,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,57,17,14,2,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21,Midfielder,80,77,79,78,65,73,60,5,9,63,35,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Midfielder,70,68,69,63,64,66,40,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,Forward,52,43,58,19,61,52,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,Midfielder,49,46,68,18,54,55,21,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Defender,61,53,60,58,48,39,64,16,11,0,0,1,0,0,0,0,0,0,0,0,0,0,-4,1,3,0,0,0,0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0
24,Forward,77,74,82,50,78,73,39,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,175,35,1,17,7,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,Midfielder,86,84,85,84,55,80,70,12,7,76,28,3,4,3,0,8,0,12,0,1,0,0,69,26,1,4,2,0,10,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,Forward,74,52,81,30,68,71,22,7,7,50,14,24,1,2,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Midfielder,80,76,82,73,75,77,58,7,5,102,32,0,5,6,0,5,0,8,0,0,0,0,72,32,2,3,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,Midfielder,65,61,67,14,61,59,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,Midfielder,76,76,72,73,61,67,70,11,9,94,35,3,2,5,0,4,0,8,0,0,0,0,26,13,6,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,Defender,80,69,79,77,67,72,74,12,13,45,14,22,0,0,4,3,0,6,0,0,14,0,104,32,3,3,3,7,4,0,2,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0
21,Defender,67,58,65,76,27,33,74,7,10,59,13,21,0,1,8,2,0,0,0,0,10,0,33,8,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
23,Midfielder,66,61,67,53,62,63,46,8,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,Midfielder,77,72,73,84,49,67,77,8,6,41,12,23,0,3,0,4,0,3,0,0,0,0,43,21,9,0,1,0,8,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25,Defender,72,69,73,70,71,66,71,10,11,94,38,0,1,2,10,5,0,0,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,Goalkeeper,27,24,20,22,17,22,13,62,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Midfielder,76,69,79,55,74,73,40,8,7,57,17,17,3,1,0,5,0,13,0,0,0,0,32,7,18,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,Forward,74,67,77,32,70,73,25,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Midfielder,77,73,73,78,62,71,72,15,15,46,17,17,1,1,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,Midfielder,81,75,83,44,81,82,31,16,7,75,12,24,2,8,0,4,0,4,0,0,0,0,63,10,23,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,Forward,71,42,76,20,73,72,19,8,6,25,3,12,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,Forward,79,59,85,35,83,73,23,14,12,68,14,16,6,2,0,3,0,6,0,0,0,0,42,12,21,1,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,Forward,73,65,69,73,34,59,75,13,16,75,33,0,0,5,0,3,1,2,0,0,0,0,49,18,8,0,3,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,Midfielder,75,69,78,56,65,65,59,9,15,38,10,22,1,1,0,5,0,3,0,0,0,0,30,6,13,1,2,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,Midfielder,72,69,70,45,72,74,33,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Midfielder,70,65,71,59,67,69,54,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,Goalkeeper,32,31,22,20,10,43,11,75,79,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,Midfielder,83,75,82,28,75,74,24,8,11,22,3,22,1,2,0,0,0,3,0,0,0,0,102,25,7,6,7,0,3,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,Forward,56,46,60,21,70,45,29,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,Defender,74,71,73,82,55,55,76,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,68,36,0,0,0,7,5,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0
20,Defender,52,27,51,60,25,31,64,9,11,12,4,6,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Forward,74,55,85,16,78,73,18,10,6,119,25,7,11,5,0,4,1,16,0,0,0,0,93,19,19,6,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,Defender,72,77,48,81,44,46,80,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,Midfielder,67,58,64,57,52,61,58,15,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,Forward,83,64,91,41,92,84,30,25,37,241,34,3,28,13,0,8,0,9,0,0,0,0,308,35,2,40,16,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Defender,78,68,77,77,66,64,74,8,12,45,20,13,0,2,4,6,0,5,0,0,41,0,27,11,13,0,0,3,6,0,4,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0
25,Defender,65,61,61,75,25,63,72,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,Midfielder,77,75,72,83,51,68,74,6,13,46,26,2,0,0,0,7,0,1,0,0,0,0,46,22,3,1,2,0,9,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Defender,64,61,66,68,59,22,72,9,10,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,Midfielder,76,75,72,75,65,68,75,9,12,34,14,0,2,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,Midfielder,92,83,92,76,79,90,66,9,9,56,22,7,1,2,0,2,0,8,0,0,0,0,81,31,2,2,4,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,Midfielder,64,68,65,61,44,56,57,10,8,3,0,11,0,0,0,0,0,0,0,0,0,0,9,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,Forward,69,58,71,25,74,64,27,7,6,52,8,26,3,1,0,2,0,4,0,0,0,0,74,19,12,6,0,0,3,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,Goalkeeper,15,20,19,18,9,53,11,77,85,81,33,0,0,0,10,2,1,0,0,0,43,0,79,34,0,0,0,8,0,0,0,1,0,52,0,0,0,0,0,0,1,0,0,0,0,0
21,Defender,70,57,68,72,61,49,71,12,7,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,Defender,68,55,68,66,44,43,59,5,6,26,8,12,1,1,3,4,0,0,0,0,11,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,Goalkeeper,15,28,14,19,6,30,13,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,Defender,66,53,63,72,46,45,69,14,8,26,14,7,0,0,2,1,0,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Defender,67,69,66,70,46,59,72,11,11,24,12,5,0,0,3,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,Midfielder,79,74,79,64,68,76,63,8,14,30,8,11,2,0,0,2,0,4,0,0,0,0,86,24,7,5,4,0,4,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,Midfielder,66,64,65,65,55,52,65,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,Goalkeeper,30,22,24,21,19,24,17,59,64,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,Goalkeeper,23,22,25,24,14,37,11,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,Forward,64,64,63,53,42,61,45,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Defender,70,63,69,64,64,63,68,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,Defender,75,64,78,78,73,65,74,12,7,35,9,6,0,1,3,1,0,5,0,0,9,0,23,5,0,0,1,3,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
32,Midfielder,71,66,67,78,57,58,59,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,Midfielder,67,65,70,31,54,65,47,13,8,12,4,15,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Midfielder,45,33,56,18,66,47,14,14,16,11,3,14,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,Forward,72,57,82,30,82,75,16,6,4,92,28,6,5,4,0,3,0,16,0,2,0,0,67,15,2,5,4,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,Goalkeeper,39,37,31,26,13,41,18,73,75,46,19,13,0,0,3,2,0,1,2,0,25,1,50,17,16,0,0,6,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,0
21,Midfielder,87,78,82,67,65,81,63,7,11,76,26,7,2,5,0,3,0,9,0,0,0,0,104,27,6,5,8,0,4,0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Midfielder,75,71,76,65,68,70,62,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,Midfielder,77,76,74,77,62,75,77,12,9,45,20,4,1,1,0,2,0,1,0,1,0,0,65,31,1,1,2,0,9,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,Defender,72,69,64,73,59,62,74,9,8,88,25,8,1,1,10,4,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Defender,61,48,34,68,38,35,69,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,Defender,48,41,52,56,29,32,64,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Defender,73,68,61,81,32,49,78,12,8,29,8,2,0,0,4,0,0,1,0,0,7,0,53,21,4,1,0,5,1,0,2,0,0,31,0,0,1,0,0,0,0,0,0,0,0,0
27,Forward,27,22,19,19,11,26,12,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,Forward,59,53,67,43,60,62,37,10,8,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,Forward,67,55,70,64,78,66,64,1,1,50,15,17,1,2,0,3,0,9,0,0,0,0,63,12,22,5,1,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,Forward,66,56,75,16,68,68,11,9,14,31,9,9,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Forward,56,51,64,11,69,49,13,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,14,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,Forward,72,64,82,18,78,72,18,11,5,70,17,13,7,0,0,1,1,13,0,1,0,0,60,4,30,5,3,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,Goalkeeper,72,59,59,69,59,57,72,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,21,0,0,1,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0
30,Forward,65,50,76,33,77,56,15,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,Forward,70,67,74,28,71,66,35,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,Midfielder,75,69,67,79,58,58,62,14,11,58,23,10,3,1,0,8,0,3,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,Goalkeeper,22,23,15,26,15,24,11,71,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Forward,86,82,84,69,77,83,53,14,8,96,35,3,5,1,0,4,0,12,0,0,0,0,63,24,14,2,1,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,Forward,58,35,56,14,60,46,15,12,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,Defender,59,58,61,72,45,47,74,10,15,29,19,7,0,0,3,2,0,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,Midfielder,80,78,86,23,72,79,20,9,15,103,31,4,8,2,0,9,0,13,0,0,0,0,82,23,5,6,2,0,3,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,Midfielder,78,72,79,75,54,75,64,12,15,46,16,20,2,1,0,7,0,4,0,0,0,0,2,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,Goalkeeper,55,59,48,30,12,70,10,90,89,107,26,0,0,0,14,0,0,0,0,0,13,0,145,34,0,0,0,20,0,0,1,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0
18,Defender,51,46,53,51,41,35,52,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,Defender,77,77,75,70,64,70,70,5,7,89,32,3,2,3,9,7,0,2,0,0,47,0,46,12,22,0,2,3,5,0,5,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0
26,Forward,72,58,78,32,78,64,22,5,8,71,25,10,3,1,0,2,0,7,0,1,0,0,105,33,5,6,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Defender,76,73,76,75,64,70,75,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,51,22,8,1,1,5,4,0,8,0,0,34,0,0,0,0,0,0,1,0,0,0,0,0
26,Midfielder,64,56,67,40,63,60,36,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,Defender,72,72,71,45,45,51,47,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,Midfielder,69,73,77,56,73,74,41,9,14,85,29,8,2,6,0,5,0,17,0,0,0,0,96,34,4,2,6,0,4,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,Goalkeeper,30,38,18,22,11,57,10,83,86,113,36,0,0,0,13,1,0,0,0,0,33,0,18,5,31,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
21,Forward,58,50,66,24,67,58,14,13,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Defender,66,61,63,66,40,54,70,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,Midfielder,67,67,71,65,54,64,64,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,Defender,72,56,73,78,61,61,74,12,10,35,7,23,1,0,3,2,0,0,0,0,7,0,12,12,11,0,0,0,2,0,1,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0
21,Defender,70,65,71,69,63,60,69,12,8,46,10,5,2,2,2,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,Midfielder,69,59,75,37,72,69,30,15,10,52,16,9,2,2,0,1,0,10,0,0,0,0,61,15,17,3,2,0,1,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,Midfielder,80,74,75,71,60,73,70,11,8,38,14,20,0,1,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,Midfielder,76,69,78,54,68,77,50,14,7,4,2,4,0,0,0,0,0,2,0,0,0,0,57,25,3,2,1,0,8,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Goalkeeper,31,27,17,21,11,27,13,68,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,Defender,64,67,67,74,56,68,74,6,9,0,3,12,0,0,0,3,0,3,0,0,8,0,1,1,17,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0
23,Goalkeeper,32,27,24,15,7,17,12,59,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,Defender,65,67,61,75,33,54,70,14,11,21,12,1,0,0,3,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,Defender,74,64,76,75,73,67,71,11,11,92,31,0,0,7,8,4,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,Midfielder,76,72,76,70,66,72,52,4,7,20,10,22,0,0,0,5,0,7,0,0,0,0,49,18,14,2,1,0,10,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,Defender,68,61,66,72,42,59,68,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,Defender,76,58,74,69,61,54,70,15,16,81,30,2,0,1,7,4,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,Midfielder,69,57,75,35,55,54,29,15,12,2,0,14,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,Midfielder,69,52,72,20,71,54,15,13,13,85,31,3,3,3,0,2,0,5,0,0,0,0,104,33,0,6,5,0,7,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,Midfielder,74,72,76,72,75,73,65,7,8,47,13,0,2,4,0,1,0,2,0,0,0,0,91,33,0,3,5,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Midfielder,77,64,80,40,81,73,23,13,13,115,31,1,8,5,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Defender,74,66,71,78,54,52,79,10,8,58,26,3,0,1,3,3,0,6,0,0,31,1,82,22,7,0,4,7,2,0,1,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0
23,Defender,68,65,66,69,54,58,65,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,Defender,70,72,71,70,68,70,73,15,14,42,28,3,0,1,4,10,0,2,0,0,50,0,74,32,2,1,0,8,6,0,3,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0
32,Midfielder,64,60,72,74,61,42,66,7,12,32,16,6,0,1,0,3,0,3,0,0,0,0,15,4,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
